No,ID Putusan,Kata Kunci,Halaman,Contoh Kalimat
5360,120645,transfer pricing,87,...stensi antara peraturan mengenai Penentuan Harga Transfer di Indonesia dan OECD Transfer Pricing Guidelines yang berlaku pada saat Dokumen Lokal 2020 disiapkan dan selesai dan...
5361,120645,transfer pricing,88,"...u PER“43/PJ/2010 jo PER-32/PJ/2011: PER-22/PJ/2013, dan SE-50/PJ/2013) dan OECD Transfer Pricing Guidelines, TNMM menguji laba bersih relatif terhadap basis yang sesuai (misaln..."
5362,120645,transfer pricing,89,"...deral Pajak Nomor PER-22/PJ/2013 menyatakan sebagai berikut: “Dalam Pemeriksaan transfer pricing, terdapat situasi-situasi di mana pengujian Transaksi Afiliasi secara gabungan..."
5363,120645,transfer pricing,90,...pada Dokumen Lokal 2020 adalah pembanding yang andal. Bahwa Paragraf 3.81 OECD Transfer Pricing Guidelines: yang menyatakan sebagai berikut: “When undertaking a comparability...
5364,120645,transfer pricing,93,"...an dari persandingan yang dilakukan. Hal:.ini sejalan dengan Paragraf 3.50 OECD Transfer Pricing Guideline, yang menyebutkan: “Comparability adjustments should be considered if..."
5365,120645,transfer pricing,94,"Berdasarkan peraturan Penentuan Harga Transfer di Indonesia dan OECD. Transfer Pricing Guidelines tersebut di atas, dalam rangka meningkatkan kesebandingan dengan per..."
5366,120645,transfer pricing,100,"5) Transfer (Transfer Pricing), khususnya dengan skema pembelian barang, sebagaimana.yang dinyatakan oleh Te..."
5367,120645,transfer pricing,109,"...ang secara umum, yang dapat dilakukan penyesuaian, bahwa paragraph 2.86..0ECD. Transfer Pricing Guidelines menyatakan bahwa: Non-operating items. such as interest income and..."
5368,120645,transfer pricing,110,...nal yang andal: bahwa peraturan Penentuan Harga Transfer di Indonesia dan OECD Transfer Pricing Guidelines tidak melarang penggunaan lebih dari satu metode dalam menganalisis...
5369,120645,transfer pricing,111,"...Internal, baik dari sudut pandang dasar hukum / peraturan TP di Indonesia, OECD Transfer Pricing Guidelines, maupun atas.tahapan pengujian Metode CUP Internal tersebut di atas...."
5370,120645,transfer pricing,113,"...ang diuji — tested party) telah sesuai dengan PKKU, bahwa OECD Guidance on the Transfer Pricing Implications of the COVID- 19 Pandemic adalah bukan merupakan dasar hukum Penen..."
5371,120645,transfer pricing,114,"...ada Pedoman..Peraturan Penentuan Harga Transfer di Indonesia, dan Pedoman. OECD Transfer Pricing Guidelines. Merupakan hal yang menurut Pemohon Banding seyogyanya tidak dilakuk..."
5372,120645,transfer pricing,117,"...(PER-22/PJ/2013), antara lain mengatur: Lampiran I, Bab II Tahapan Pemeriksaan Transfer Pricing B. Tahapan pelaksanaan, Pemeriksaan transfer pricing terdiri dari menentukan..."
5373,120645,transfer pricing,118,a. Melakukan Analisis Kesebandingan Pemeriksaan transfer pricing dilakukan dengan cara membandingkan kondisi transaksi afiliasi dengan kondisi...
5374,120645,transfer pricing,120,"...Ph, bahwa sengketa atas koreksi a guo terkait dengan-pemilihan metode analisis transfer pricing dan penyesuaian kesebandingan atas laporan keuangan, Halaman 120 dari 129 hal..."
5375,120645,transfer pricing,122,"...ingkat kesebandingan yang tinggi dan paling andal, . bahwa Paragraf 2.12 OECD Transfer Pricing Guidelines mengatur bahwa: 'However, for difficult cases, where no one approac..."
5376,120645,transfer pricing,123,"...nsfer Pricing Guidelines sebagai pedoman kelaziman internasional dalam analisis transfer pricing, memperbolehkan penggunaan lebih dari satu metode Penentuan Harga Transfer: ...."
5377,120645,transfer pricing,125,"bahwa berdasarkan Paragraf 3.50 dari OECD Transfer Pricing | Guidelines, Comparability adjustments should be considered if (and only IP t..."
5378,120665,transfer pricing,13,"...pihak yang diuji dan perusahaan pembanding, United Nations Practical Manual on Transfer Pricing for Developing Countries 2017 (UN Model”) bagian B.3.3.5.1 juga telah menguraik..."
5379,120665,transfer pricing,15,"...ut Pedoman OECD 2017 paragraf 3.69 - 3.71: “In some cases, taxpayers establish transfer pricing documentation to demonsirate that they have made reasonable efforts to comply w..."
5380,120665,transfer pricing,25,"...meriksaannya diketahui : bahwa Terbanding telah melakukan prosedur pemeriksaan Transfer Pricing sesuai dengan ketentuan yang berlaku sebagaimana diatur dalam Pasal 12,ayat (3)..."
5381,120665,transfer pricing,28,...s. Differences in business or product life cycles may have a material effect on.transfer pricing conditions that needs to be assessed in determining comparability. The data iro...
5382,120665,transfer pricing,33,...&Steel Co Ltd dan Zhejiang Yuanli Metal Product Group: UN Practical Manual on Transfer Pricing for Developing Countries 2017: Penjelasan tertulis: Excel penghitungan data p...
5383,120665,transfer pricing,36,"...gai berikut: bahwa sengketa HPP sebesar Rp8.960.342.758,00 a guo terkait dengan Transfer Pricing dan dalam persidangan pemohon Banding telah menyampaikan Transfer Pricing Docum..."
5384,120667,transfer pricing,10,"...an bersih yang diperoleh dari penjualan lokal produk-produk merk tersebut; OECD Transfer Pricing Guidelines Chapter VI section D ""Marketing activities undertaken by enterprises..."
5385,120667,transfer pricing,26,...hwa berdasarkan OECD/G20 Base Erosion and Profit Shifting Project - Guidance on Transfer Pricing Aspects of lntangibles (Action 8-10: 2015 Final Reports) paragraf 6.11 dijelask...
5386,120667,transfer pricing,28,"...Tax and Transfer Pr/.c/.ng Purposes, IBFD page 23-24 dan Modul Terbandingan DJP Transfer Pricing (seri-1 ) 2013 halaman 75, yaitu sebagai berikut: P®mohonBending(Penjualan Agon..."
5387,120667,transfer pricing,32,"...n o[eh Pemohon Banding sendiri; bahwa lebih lanjut, dalam pedoman internasional Transfer Pricing sesuai dengan Paragraf 8.2.3.2.66 United Nation (UN) Manual, disebutkan bahwa:..."
5388,120667,transfer pricing,48,"...an bersih yang diperoleh dari penjualan lokal produk-produk merk tersebut; OECD Transfer Pricing Guidelines Chapter VI section D ""Marketing activities undertaken by enterprises..."
5389,120667,transfer pricing,51,- PER-22/PJ/2013; - SE-50/PJ/2013; - OECD Transfer Pricing Guidelines for Multinational Enterprises and Tax Administrations; Menurut Pemoh...
5390,120667,transfer pricing,67,...hwa berdasarkan OECD/G20 Base Erosion and Profit Shifting Project - Guidance on Transfer Pricing Aspects of lntangibles (Action 8-10: 2015 Final Reports) paragraf 6.11 dijelask...
5391,120667,transfer pricing,70,"...Tax and rransrer Prt.ting Purposes, lBFD page 23-24 dan Modul Terbandingan DJP Transfer Pricing (seri-1 ) 2013 halaman 75, yaitu sebagai berikut: PemohonBandlng(Penjualan Agen..."
5392,120667,transfer pricing,73,"...n oleh Pemohon Banding sendiri; bahwa lebih lanjut, dalam pedoman internasional Transfer Pricing sesuai dengan Paragraf 8.2.3.2.66 United Nation (UN) Manual, disebutkan bahwa:..."
5393,120667,transfer pricing,85,"...; Bukti P-18. Commerciial & Operational License Agreement., Bukti P-19. Dokumen Transfer Pricing Tahun 2017; Bukti P-20. Dokumen Trademark License Agreement; Bukti P-21. Dokume..."
5394,120667,transfer pricing,91,...hwa berdasarkan OECD/G20 Base Erosion and Profit Shifting Project - Guidance on Transfer Pricing Aspects of lntangibles (Action 8-10: 2015 Final Reports) paragraf 6.11 bahwa ti...
5395,120667,transfer pricing,92,"...an tabel perbandingan FAR yang dikutip dari Buku Business Modelling for Tax and Transfer Pricing Purposes, lBFD page 23- 24 dan Modul Terbandingan DJP Transfer Pricing (seri-1)..."
5396,120667,transfer pricing,97,"...i Luar Usaha dari remuneration from marketing activities lp berdasarkan Koreksi Transfer Pricing sebesar Rp39.063.403.107,00; yang tidak disetujui Pemohon Banding; 2. bahwa ter..."
5397,120683,transfer pricing,26,...biaya Royalti yang dibayarkan Pemohon Banding (sebagaimana yang disajikan dalam Transfer Pricing Documentation Study) adalah comparable uncontrolled price dengan menggunakan da...
5398,120683,transfer pricing,27,...ran tersebut dapat sangat diandalkan menggunakan amanat Paragraf 3.27 dari OECD Transfer Pricing Guidelines karena menggunakan data pembanding internal sehingga jelas bahwa bia...
5399,120683,transfer pricing,28,".... Adapun. dari sisi Pemohon Banding, Pemohon Banding telah menyampaikan dokumen Transfer Pricing Documentation selama proses pemeriksaan pajak yang membuktikan bahwa biaya yang..."
5400,120683,transfer pricing,69,...biaya Royalti yang dibayarkan Pemohon Banding (sebagaimana yang disajikan dalam Transfer Pricing Documentation Study) adalah comparable uncontrolled price dengan menggunakan da...
5401,120683,transfer pricing,81,"...salah Pembahasan Akhir Pemeriksaan: Bukti.P-22. Laporan Keuangan, Bukti P-23. Transfer Pricing Document, Bukti P-24. Penjelasan tertulis tanpa nomor tanggal 31 Januari 2022:..."
5402,120683,transfer pricing,83,...45. Penjelasan Tertulis tanpa nomor tanggal 13 Juni 2022: Bukti P-46. Fotokopi Transfer Pricing Document tahun 2014: Bukti P-47. Fotokopi Putusan Pengadilan Pajak nomor PUT-...
5403,120683,transfer pricing,106,...yang dibebankan oleh Pemohon Banding: bahwa Pemohon Banding telah menyampaikan Transfer Pricing Documentation yang di dalamnya mencakup. p tarif royalti yang dibayarkan oleh N...
5404,120683,transfer pricing,108,...okumen dan bukti-bukti yang terkait dengan PN in berupa: ( 5 Om “Lamp Royalty Transfer Pricing Document. Daftar/Tabel Perhitungan Biaya Royalti menurut Pemohon akar PP Fotok...
5405,120683,transfer pricing,116,...adilan Pajak setpp.kemenkeu.go.id bahwa meskipun Pemohon Banding tidak membuat Transfer Pricing Documentati Nou diwajibkan berdasarkan Pasal 10 ayat (2) PP 74 Tahun al ini ju...
5406,120687,transfer pricing,7,"...Guidelines yang merupakan konsensus dan acuan global. Selain v.itu, Dokumentasi Transfer Pricing yang disusun Pemohon Banding juga telah sesuai dengan ketentuan. dalam PER-22/P..."
5407,120687,transfer pricing,8,...ing menggunakan 4 (empat) perusahaan pembanding tersebut: Lampiran Dokumentasi Transfer Pricing : Informasi Profil Usaha Perusahaan Pembanding Final INo) DA am Nomor BvD ID D...
5408,120687,transfer pricing,10,"...at dan sesuai dengan ketentuan yang berlaku. e bahwa dengan demikian, analisis Transfer Pricing Pemohon Banding sebagaimana tercantum dalam Dokumentasi Transfer Pricing adalah..."
5409,120687,transfer pricing,12,...usahaan pembanding yang terdiri dari 3 (tiga) data pembanding dalam Dokumentasi Transfer Pricing Pemohon Banding dan 5 (lima) data pembanding tambahan. e bahwa 5 (lima) perusa...
5410,120687,transfer pricing,28,".../24 tanggal 3 April 2024 tentang Penjelasan Tertulis, Fotokopi Guidance on the Transfer Pricing Implications of The Covid-19 Pandemic, Surat Nomor 1341/MUC/S-TDAI/V/24 tangga..."
5411,120687,transfer pricing,30,...ding fidak setuju dengan koreksi Terbanding dengan alasan pokok bahwa pengujian transfer pricing yang dilakukan oleh Terbanding tidak mempertimbangkan kondisi ekonomi tahun 202...
5412,120687,transfer pricing,31,...menyampaikan fransfer pricing documentation (TP Doc Local File) dengan analisis transfer pricing menggunakan transactional net margin method (TNMM) dengan profit level indicato...
5413,120687,transfer pricing,36,...enerapan prinsip kewajaran dan kelaziman usaha dilakukan setelah memilih metode transfer pricing yang paling sesuai. Hal-hal yang perlu diperhatikan dalam menerapkan prinsip ke...
5414,120687,transfer pricing,37,"...pihak-pihak yang memiliki hubungan istimewa berdimensi internasional, maka OECD Transfer Pricing Guideline maupun UN Practical Manual for Transfer Pricing dapat digunakan sebag..."
5415,120687,transfer pricing,38,...evels of profitability...” bahwa Paragraph B.3.3.3.1. UN Practical Manual for Transfer Pricing versi tahun 2017 menyatakan antara lain sebagai berikut: The application of th...
5416,120687,transfer pricing,39,"...Ii Huruf B Angka i butir 4) PER- 22/PJ/2013, yang berbunyi: “Dalam pemeriksaan transfer pricing, perlu dilakukan penelitian awal atas kinerja finansial Wajib. Pajak untuk meng..."
5417,120687,transfer pricing,40,...timewa tidak mengesampingkan kewajiban Pemohon Banding untuk melakukan analisis transfer pricing secara akurat dan handal berdasarkan-peraturan perundangan perpajakan yang ber...
5418,120687,transfer pricing,43,"Menimbang, bahwa koreksi berdasarkan analisis transfer pricing oleh Terbanding-yang diatribusikan pada pos Penyesuaian Fiskal Positif adalah t..."
5419,120715,transfer pricing,22,"...Banding mengacu pada pedoman yang dikeluarkan oleh OECD yaitu ""Guidance on the Transfer Pricing Implications of the COVID-19 Pandemic"" atas analisis dampak COVID-19 ini dart p..."
5420,120715,transfer pricing,59,"...g terdiri dari 1. menentukan karakteristik usaha Wajib Pajak, 2. memilih metode transfer pricing, dan 3. menerapkan prinsip kewajaran dan kelaziman usaha. Dalam pelaksanaan pem..."
5421,120715,transfer pricing,60,...enerapan prinsip kewajaran dan kelaziman usaha dilakukan setelah memilih metode transfer pricing yang paling sesuai. Hal-hal yang periu dipethatikan dalam menerapkan prinsip ke...
5422,120715,transfer pricing,69,"...1` `. ``, ,``` 4 Rekening Koran Tchun 2020 Soflcopv 5 General Ledger Soflcopy 6 Transfer Pricing Documents Tthun 2020 SciflccJFry 7 SPT Masa PPN 2020 Soflcolry 8 SPT Masa Pph 2..."
5423,120715,transfer pricing,80,...an usaha pada transaksi afi[aisi seharusnya dilakukan dengan menggunakan metode transfer pricing lainnya yang paling sesuai dengan falcta dan kondisi 5) Berdasarkan data dan fa...
5424,120715,transfer pricing,102,"...Banding mengacu pada pedoman yang dikeluarkan oleh OECD yaitu ""Guidance on the Transfer Pricing Implications of the COVID-19 Pandemic"" atas analisis dampak COVID-19 ini dari p..."
5425,120721,transfer pricing,38,...yang diberikan memastikan jasa yang diberikan memberikan manfaat ekonomi; OECD Transfer Pricing Guidelines Penelitian Bukti Pendukun bahwa Terbanding telah melakukan penelitia...
5426,120721,transfer pricing,49,bahwa berdasarkan penelitian terhadap Transfer Pricing Report PT Indonesia Kyouei Saikyu Tahun 2014 Halaman 21 dan Halaman 22 dinyatak...
5427,120721,transfer pricing,59,"...oyalti untuk masing-masing lp dan berapa biaya untuk jasa tersebut (sesuai OECD Transfer Pricing Guidelines par 6.17, 6.18, dan 3.11). Apabila tidak terdapat keberadaan lp dan..."
5428,120723,transfer pricing,11,...“Peraturan Direktur Jenderal Pajak ini berlaku untuk penentuan Harga Transfer (Transfer Pricing) atas transaksi yang dilakukan Pemohon Banding Dalam Negeri atau Bentuk Usaha T...
5429,120723,transfer pricing,39,...“Peraturan Direktur Jenderal Pajak ini berlaku untuk penentuan Harga Transfer (Transfer Pricing) atas transaksi yang dilakukan Pemohon Banding Dalam Negeri atau Bentuk Usaha...
5430,120723,transfer pricing,40,...ksanakan hal-hal yang harus diperhatikan dalam tahapan pelaksanaan Pemeriksaan Transfer Pricing sebagaimana diatur dalam SE No.50/PJ/2013 sebagaimana tercantum'dalam Bab Il.H...
5431,120723,transfer pricing,44,"...nnya: Bukti P-6 Laporan Auditor independen, Bukti P-7 Tanda Terima Penyerahan Transfer Pricing Document Local PT.Surya Mandala Perkasa kepada Terbanding, BuktiP-8 Berita ac..."
5432,120723,transfer pricing,55,Peraturan Direktur Jenderal Pajak ini berlaku untuk penentuan Harga Transfer (Transfer Pricing) atas transaksi yang dilakukan Pemohon Banding Dalam Negertatau Bentuk Usaha Te...
5433,120723,transfer pricing,61,"...dari-kedua pihak diketahui bahwa sengketa banding ini terkait dengan pengujian transfer pricing yang dilakukan Pemohon Banding, dimana Terbanding hanya mengakui satu data Hal..."
5434,120723,transfer pricing,67,...Peraturan Direktur Jenderal Pajak ini berlaku untuk penentuan Harga Transfer (Transfer Pricing) atas transaksi yang dilakukan Wajib Pajak Dalam Negeri atau Bentuk Usaha Teta...
5435,120723,transfer pricing,68,"...akukan koreksi adalah tidak tepat, bahwa dalam tahapan pelaksanaan Pemeriksaan Transfer Pricing sebagaimana diatur dalam Surat Edaran Direktur Jenderal.Pajak nomor SE-50/PJ/2..."
5436,120731,transfer pricing,14,"...yang jelas; • Adapun dari sisi Pemohon Banding, kami telah menyampaikan dokunen Transfer Pricing Documentation selama proses pemeriksaan pajak dan keberatan pajak yang membukti..."
5437,120731,transfer pricing,17,"...yang jelas; • Adapun dari sisi Pemohon Banding, kami telah menyampaikan dokunen Transfer Pricing Documentation selama proses pemeriksaan pajak dan keberatan pajak yang membukti..."
5438,120731,transfer pricing,47,"...a yang jelas. Adapun dari sisi Pemohon Banding, kami telah menyampaikan dokumen Transfer Pricing Documentation selama proses pemeriksaan pajak dan keberatan pajak yang membukti..."
5439,120731,transfer pricing,48,"...ada dalam rentang kewajaran tarif biaya Royalti sebagaimana dianalisis di dalam Transfer Pricing Documentation Study yang menggunakan data pembanding internal sebagai acuan, ya..."
5440,120731,transfer pricing,49,"...a yang jelas. Adapun dari sisi Pemohon Banding, kami telah menyampaikan dokumen Transfer Pricing Documentation selama proses pemeriksaan pajak dan keberatan pajak yang membukti..."
5441,120731,transfer pricing,58,"...tember2018 • Invoice No.1800059034 tanggal 31 Desember 2018"" Bukti P-27 Dokumen Transfer Pricing Documentation Study Tahun 2018 yang telah dimeteraikan kemudian; Bukti P-28 Pen..."
5442,120731,transfer pricing,59,"...gan dengan sehubungan dengan kegiatan training dan workshop; Bukti P-43 Dokumen Transfer Pricing Documentation Study terkait biaya Royalti, lntercompany Services, dan Teknologi..."
5443,120731,transfer pricing,60,Bukti T-3. Kertas Keria pemeriksaan (KKP) Transfer pricing; Bukti T-4. Kertas Kerja pemeriksaan (KKP) Koreksi positif; Bukti T-5. Laporan...
5444,120731,transfer pricing,78,"...dalam rentang kewajaran tarif biaya Royalti sebagaimana d.ianal.is.is d.i dalam Transfer Pricing Documentation Study yar\g menggunakan data pembanding internal sebagai acuan, y..."
5445,120731,transfer pricing,80,"...k dilakukan proses pemeriksaan dan keberatan, Pemohon Banding telah menyerahkan Transfer Pricing Documentation; Peraturan Perundang-undangan Perpajakan Menimbang bahwa berdasar..."
5446,120878,transfer pricing,8,...erbanding melakukan pengujian transaksi pihak yang mempunyai hubungan istimewa (transfer pricing) atas pembelian barang dagangan dari pihak afiliasi berdasarkan Arm’s Length Pr...
5447,120878,transfer pricing,11,...erhadap Wajib Pajak yang Mempunyai Hubungan Istimewa Bab II Tahapan Pemeriksaan Transfer Pricing bagian B Tahapan Pelaksanaan Pemeriksaan nomor 3 Menerapkan Prinsip Kewajaran d...
5448,120878,transfer pricing,13,"...nsaksi tidak saling terhubung atau berkaitan: PER-22/PJ/2013: Dalam Pemeriksaan transfer pricing, terdapat situasi-situasi dimana pengujian transaksi afiliasi secara gabungan l..."
5449,120878,transfer pricing,14,...lah metode yang paling sesuai untuk menganalisis transaksi afiliasi; bahwa OECD Transfer Pricing Guideline Paragraf 2.68 Tahun 2017 menyebutkan: “One strength of the transactio...
5450,120878,transfer pricing,19,...an cherry picking dalam memilih perusahaan pembanding untuk Pemohon Banding. UN Transfer Pricing Manual Paragraf B.2.4.4.1. tahun 2017 menyebutkan: It is frequently not possibl...
5451,120878,transfer pricing,33,...tertulis yang disampaikan dalam sidang tanggal 14 Maret 2024; Bukti P-25. OECD Transfer Pricing Guidlines Tahun 2022 Paragraf 3.10; Halaman 33 dari 89 halaman. Putusan Nomor P...
5452,120878,transfer pricing,38,...berikut: 3) Transaksi Afiliasi bahwa berdasarkan Laporan Keuangan (audited) dan Transfer Pricing Documentation (TP Doc) Pemohon Banding diperoleh informasi terkait transaksi af...
5453,120878,transfer pricing,47,"When transfer pricing does not reflect market forces and the arm's length principle, the tax liabilit..."
5454,120878,transfer pricing,49,...s data pembanding yang dilakukan oleh Pemohon Banding sebagaimana termuat dalam Transfer Pricing Documentation (TP Doc): Halaman 49 dari 89 halaman. Putusan Nomor PUT-008773.15...
5455,120878,transfer pricing,51,"...nakan dasar hukum sebagai berikut: a) Lampiran PER-22/PJ/2013 Dalam Pemeriksaan transfer pricing, terdapat situasi-situasi dimana pengujian transaksi afiliasi secara gabungan l..."
5456,120878,transfer pricing,58,...io approaches must be reasonably targeted as they should not be used to apply a transfer pricing method at the taxpayer’s company-wide level in those cases where different tran...
5457,120878,transfer pricing,72,"...saksi tidak saling terhubung atau berkaitan: PER-22/PJ/2013: “Dalam pemeriksaan transfer pricing, terdapat situasi-situasi dimana pengujian transaksi afiliasi secara gabungan l..."
5458,120878,transfer pricing,74,OECD Transfer Pricing Guideline Paragraf 2.68 Tahun 2017 menyebutkan: One strength of the transaction...
5459,120878,transfer pricing,80,...) Peraturan Direktur Jenderal Pajak ini berlaku untuk Penentuan Harga Transfer (Transfer Pricing) atas transaksi yang dilakukan Wajib Pajak Dalam Negeri atau Bentuk Usaha Tetap...
5460,120878,transfer pricing,83,"...an pendekatan transaksi per transaksi atau Gabungan Transaksi Dalam Pemeriksaan transfer pricing, terdapat situasi- situasi dimana pengujian transaksi afiliasi secara gabungan..."
5461,120878,transfer pricing,85,"...harus persis sama dengan jenis usaha Pemohon Banding. Dengan menggunakan metode transfer pricing Transactional Net Margin Method (TNMM), pemilihan data pembanding dapat dilakuk..."
5462,120925,transfer pricing,6,...atas transaksi yang dilakukan oleh Pemohon Banding telah sesuai dengan Dokumen Transfer Pricing (TP Docs) yang telah disampaikan pada saat pemeriksaansdan proses-keberatan. Ka...
5463,120925,transfer pricing,7,...enghasilan yang diperoleh ke dalam penghasilan utama Pemohon Banding. Pembuatan Transfer Pricing Documentation hanya difokuskan ke dalam fungsi Pemohon Band ing sebagai Fully F...
5464,120925,transfer pricing,15,...ah melakukan pengujian kewajaran yang dituangkan dalam kertas kerja pemeriksaan Transfer Pricing. Beberapa poin dalam KKP Transfer Pricing tersebut.adalah: a) bahwa berdasarka...
5465,120925,transfer pricing,17,"...nding belum memenuhi Prinsip Kewajaran dan Kelaziman Usaha berdasarkan dokumen Transfer Pricing 2017. Bahwa dalam melakukan koreksi, Pemeriksa. secara jelas dan nyata menggun..."
5466,120925,transfer pricing,22,...atas transaksi yang dilakukan oleh Pemohon Banding telah sesuai dengan DOkumen Transfer Pricing (TP Docs) yang telah disampaikan pada saat pemeriksaan dan proses keberatan. Ka...
5467,120925,transfer pricing,23,...argumen pada Surat Permohonan Banding dengan fakta yang terdapat dalam dokumen Transfer Pricing. Bahwa Terbanding memperoleh fakta pada halaman 26 Dokumen Lokal Penetuan Harg...
5468,120925,transfer pricing,30,...ftcopy Surat Keberatan Pemohon Banding Tahun Pajak 2018: BuktiT-10. - Softcopy Transfer Pricing Documentation PT PGC Tahun Pajak 2018: Bukti T-11. Softcopy TransferPricing Do...
5469,120925,transfer pricing,32,"...ggunakan data pembanding yang sama dengan. yang digunakan Pemohon Banding dalam Transfer Pricing Documentation (TP Doa), namun dengan jumlah data pembanding yang lebih banyak,..."
5470,120933,transfer pricing,12,...ujud dari pihak afiliasi telah benar-benar dilakukan: bahwa Paragraph 6.21 OECD Transfer Pricing Guidelines for Multinational Enterprises and Tax Administration menyatakan: “6....
5471,120933,transfer pricing,13,...ta tidak berwujud dalam arti Bagian A.1.” bahwa berdasarkan Paragraph 6.21 OECD Transfer Pricing Guidelines for Multinational Enterprises and Tax Administration sebagaimana ter...
5472,120933,transfer pricing,41,"...ran PER-22/PJ/2013 huruf B tentang Hubungan Istimewa. bahwa, dalam Pemeriksaan transfer pricing, definisi hubungan istimewa mengacu pada peraturan perpajakan yang berlaku. K..."
5473,120933,transfer pricing,50,...Peraturan Direktur Jenderal Pajak ini berlaku. untuk Penentuan Harga Transfer (Transfer Pricing) atas transaksi yang dilakukan Wajib Pajak Dalam Negeri atau Bentuk Usaha Tetap...
5474,120933,transfer pricing,51,"...jib Pajak Yang Mempunyai Hubungan Istimewa yang selanjutnya disebut Pemeriksaan transfer pricing: 9g. bahwa berdasarkan hasil pemeriksaan, terdapat koreksi'atas biaya royalty..."
5475,120933,transfer pricing,58,...ujud dari pihak afiliasi telah benar-benar dilakukan: bahwa Paragraph 6.21 OECD Transfer Pricing Guidelines.for Multinational Enterprises and Tax Administration menyataka: “6.2...
5476,120933,transfer pricing,59,...ta tidak berwujud dalam arti Bagian A.1:” Bahwa berdasarkan Paragraph 6.21 OECD Transfer Pricing Guidelines for Multinational Enterprises. and “Tax Administration sebagaimana t...
5477,120965,transfer pricing,23,"...keu.go.id Selain itu sebagai tambahan informasi, Pemohon Banding N menyerahkan Transfer Pricing Documentation pada saat meriksaan. Banding mohon agar koreksi sebesar Rp 22.8..."
5478,120965,transfer pricing,51,"...menkeu.go.id Selain yha sebagai tambahan informasi, Pemohon Banding telah hkan Transfer Pricing wDocumentation pada saat Dad dan keberatan. 1 15 vY Adapun dokumen pendukung..."
5479,120965,transfer pricing,62,...claimer d) Invoice No. 1800020505 tanggal 31 Desember 2017 Bukti P-37 Dokumen Transfer Pricing Tahun 2017: Bukti P-38 Penjelasan tertulis tanpa nomor tang mw Bukti P-39 Fot...
5480,120965,transfer pricing,63,...asi yang digunakan API dalam personal komputer karyawan.: Bukti P-49 Fotokopi Transfer Pricing Docu an Ta 2017 yang telah di terjemahkan ke Bahasa Ind DS eh Penerjemah Tersum...
5481,120965,transfer pricing,69,...anding telah membuktikan kewajaran dari mark-up 594 emak pat dalam Lampiran 11 Transfer Pricing Documentation YA diserahkan dalam persidangan sebagai berikut : 2017 | 2016 |...
5482,120965,transfer pricing,71,"...ing oEN HN dalam sidang, Pemohon Banding telah menyerahkan bukti Y Lampiran 11 Transfer Pricing Documentation bahwa mark-up 5Y6 ai bahwa Terbanding tidak membantah mengenai p..."
5483,120965,transfer pricing,73,...jaran dalam TP Documentation tid ENI AN Gets Pajak telah menerima Lampiran 11 Transfer Pricing ocumentation sebagai bukti yang diserahkan dalam persidangan sebagai Oo Docu...
5484,120989,transfer pricing,56,"...ce PT Pancasurya Agrindo yang diberikan oleh First Resources Limited, Fotokopi Transfer Pricing Documentation Financial Year ended 31 December 2014 Module T-1: Provision of Te..."
5485,120998,transfer pricing,8,...5844696.00 | bahwa Harga Pokok Penjualan dikoreksi dengan melakukan pengujian transfer pricing. Koreksi pengujian transfer pricing merupakan koreksi Pembelian yaitu hasil da...
5486,120998,transfer pricing,9,...22/PJ/2013 Bab II Huruf B Angka 2: “Salah satu hal penting dalam memilih metode transfer pricing adalah ketersediaan pembanding independen yang andal. Tujuan tahapan ini adalah...
5487,120998,transfer pricing,21,...Peraturan Direktur Jenderal Pajak ini berlaku untuk Penentuan Harga Transfer (Transfer Pricing) atas transaksi yang dilakukan Wajib Pajak Dalam Negeri atau Bentuk Usaha Tetap...
5488,120998,transfer pricing,24,...(afiliasi) sehingga dilakukan pengujian atas analisis penentuan harga transfer (transfer pricing) yang dilakukan oleh Pemohon Banding atas transaksi dengan pihak afiliasinya te...
5489,120998,transfer pricing,25,"...inya tersebut, e) bahwa pemeriksa telah melakukan tahapan-tahapan pemeriksaan transfer pricing sesuai dengan ketentuan sebagaimana diatur dalam Peraturan Direktur Jenderal Pa..."
5490,120998,transfer pricing,30,"...R-32 Pemohon Banding wajib melakukan langkah- langkah Penentuan Harga Transfer (Transfer Pricing) sebagaimana telah diatur dalam ketentuan tersebut, tetapi Pemohon Banding tida..."
5491,120998,transfer pricing,31,...piran SE-50/PJ/2013 Bab II Huruf A adalah pedoman tahapan persiapan pemeriksaan transfer pricing dimana pada tahapan ini pemeriksa harus mengumpulkan dan mempelajari data Pemoh...
5492,120998,transfer pricing,33,"...ang diperoleh dari ORBIS, ) bahwa telah dilakukan penelitian hasil pemeriksaan transfer pricing sebagaimana dituangkan dalam LHP dan KKP. hasil. pemeriksaan, dengan hasil pene..."
5493,120998,transfer pricing,35,"...pada transaksi afiliasi tersebut. bahwa Terbanding telah melakukan pemeriksaan transfer pricing atas pembelian Pemohon Banding dengan pihak afiliasi, dengan penjelasan sebagai..."
5494,120998,transfer pricing,40,...U KUP) f. Pasal8 ayat (2) Peraturan Menteri Keuangan No 22/PMK.03/2020 9g. OECD Transfer Pricing Guidelines 2.34 h. Peraturan Direktur Jenderal Pajak nomor PER-43/PJ./2010 seba...
